group,entry,target,pass94_final_script_control_branch_name,optional_refinement_lane,why_optional,prototype_key,sample_candidate,pass95_final_literal_refinement_name,pass95_refinement_state,pass95_confidence_class,pass95_evidence_boundary,pass95_remaining_decomp_blocker
$23,9,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry009_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry009,EveFamilyRomanceContext_G23_Entry009_TB4A455_TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry009,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$23,10,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry010_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry010,EveFamilyRomanceContext_G23_Entry010_TB4A455_TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry010,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$23,11,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry011_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry011,EveFamilyRomanceContext_G23_Entry011_TB4A455_TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry011,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$23,12,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry012_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry012,EveFamilyRomanceContext_G23_Entry012_TB4A455_TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry012,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$23,13,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry013_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry013,EveFamilyRomanceContext_G23_Entry013_TB4A455_TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry013,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$23,14,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry014_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry014,EveFamilyRomanceContext_G23_Entry014_TB4A455_TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry014,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$23,15,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry015_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry015,EveFamilyRomanceContext_G23_Entry015_TB4A455_TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry015,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,2,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry002_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry002,EveFamilyRomanceContext_G26_Entry002_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry002,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,3,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry003_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry003,EveFamilyRomanceContext_G26_Entry003_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry003,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,4,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry004_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry004,EveFamilyRomanceContext_G26_Entry004_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry004,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,5,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry005_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry005,EveFamilyRomanceContext_G26_Entry005_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry005,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,6,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry006_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry006,EveFamilyRomanceContext_G26_Entry006_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry006,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,7,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry007_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry007,EveFamilyRomanceContext_G26_Entry007_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry007,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,8,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry008_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry008,EveFamilyRomanceContext_G26_Entry008_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry008,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,9,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry009_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry009,EveFamilyRomanceContext_G26_Entry009_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry009,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,10,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry010_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry010,EveFamilyRomanceContext_G26_Entry010_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry010,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,11,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry011_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry011,EveFamilyRomanceContext_G26_Entry011_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry011,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,12,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry012_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry012,EveFamilyRomanceContext_G26_Entry012_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry012,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,13,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry013_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry013,EveFamilyRomanceContext_G26_Entry013_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry013,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,14,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry014_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry014,EveFamilyRomanceContext_G26_Entry014_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry014,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$26,15,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry015_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry015,EveFamilyRomanceContext_G26_Entry015_TB4B65E_StewCookingPotEventDialogue_ScriptControlEntry_Entry015,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,4,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry004_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry004,EveFamilyRomanceContext_G27_Entry004_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry004,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,5,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry005_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry005,EveFamilyRomanceContext_G27_Entry005_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry005,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,6,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry006_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry006,EveFamilyRomanceContext_G27_Entry006_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry006,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,7,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry007_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry007,EveFamilyRomanceContext_G27_Entry007_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry007,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,8,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry008_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry008,EveFamilyRomanceContext_G27_Entry008_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry008,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,9,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry009_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry009,EveFamilyRomanceContext_G27_Entry009_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry009,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,10,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry010_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry010,EveFamilyRomanceContext_G27_Entry010_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry010,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,11,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry011_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry011,EveFamilyRomanceContext_G27_Entry011_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry011,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,12,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry012_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry012,EveFamilyRomanceContext_G27_Entry012_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry012,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,13,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry013_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry013,EveFamilyRomanceContext_G27_Entry013_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry013,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,14,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry014_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry014,EveFamilyRomanceContext_G27_Entry014_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry014,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$27,15,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry015_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry015,EveFamilyRomanceContext_G27_Entry015_TB4BACB_TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry015,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,1,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry001_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry001,EveFamilyRomanceContext_G2B_Entry001_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry001,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,2,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry002_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry002,EveFamilyRomanceContext_G2B_Entry002_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry002,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,3,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry003_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry003,EveFamilyRomanceContext_G2B_Entry003_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry003,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,4,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry004_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry004,EveFamilyRomanceContext_G2B_Entry004_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry004,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,5,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry005_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry005,EveFamilyRomanceContext_G2B_Entry005_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry005,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,6,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry006_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry006,EveFamilyRomanceContext_G2B_Entry006_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry006,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,7,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry007_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry007,EveFamilyRomanceContext_G2B_Entry007_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry007,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,8,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry008_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry008,EveFamilyRomanceContext_G2B_Entry008_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry008,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,9,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry009_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry009,EveFamilyRomanceContext_G2B_Entry009_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry009,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,10,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry010_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry010,EveFamilyRomanceContext_G2B_Entry010_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry010,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$2B,11,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry011_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry011,EveFamilyRomanceContext_G2B_Entry011_TB4C548_TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry011,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
