group,entry,target,pass94_final_script_control_branch_name,optional_refinement_lane,why_optional,prototype_key,sample_candidate
$22,5,$B4A11E,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry005_TargetB4A11E,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry005
$22,6,$B4A141,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry006_TargetB4A141,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry006
$22,7,$B4A1BC,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry007_TargetB4A1BC,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry007
$22,8,$B4A1D8,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry008_TargetB4A1D8,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry008
$22,9,$B4A278,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry009_TargetB4A278,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry009
$22,10,$B4A297,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry010_TargetB4A297,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry010
$22,11,$B4A301,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry011_TargetB4A301,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry011
$22,12,$B4A321,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry012_TargetB4A321,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry012
$22,13,$B4A37F,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry013_TargetB4A37F,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry013
$22,14,$B4A37F,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry014_TargetB4A37F,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry014
$22,15,$B4A37F,FamilyRomanceToolInteractionBranch_ScriptControlRow_G22_Entry015_TargetB4A37F,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolStopOrWaitInteractionCluster::ScriptControlEntry,ToolStopOrWaitInteractionCluster_ScriptControlEntry_Entry015
$23,1,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry001_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry001
$23,2,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry002_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry002
$23,3,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry003_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry003
$23,4,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry004_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry004
$23,5,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry005_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry005
$23,6,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry006_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry006
$23,7,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry007_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry007
$23,8,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry008_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry008
$23,9,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry009_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry009
$23,10,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry010_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry010
$23,11,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry011_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry011
$23,12,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry012_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry012
$23,13,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry013_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry013
$23,14,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry014_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry014
$23,15,$B4A455,EveFamilyRomanceDialogueBranch_ScriptControlRow_G23_Entry015_TargetB4A455,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_75Cluster::ScriptControlEntry,TableDrivenEventScript_75Cluster_ScriptControlEntry_Entry015
$26,2,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry002_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry002
$26,3,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry003_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry003
$26,4,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry004_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry004
$26,5,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry005_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry005
$26,6,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry006_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry006
$26,7,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry007_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry007
$26,8,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry008_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry008
$26,9,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry009_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry009
$26,10,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry010_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry010
$26,11,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry011_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry011
$26,12,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry012_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry012
$26,13,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry013_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry013
$26,14,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry014_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry014
$26,15,$B4B65E,StewCookingPotDialogueBranch_ScriptControlRow_G26_Entry015_TargetB4B65E,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::StewCookingPotEventDialogue::ScriptControlEntry,StewCookingPotEventDialogue_ScriptControlEntry_Entry015
$27,4,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry004_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry004
$27,5,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry005_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry005
$27,6,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry006_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry006
$27,7,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry007_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry007
$27,8,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry008_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry008
$27,9,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry009_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry009
$27,10,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry010_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry010
$27,11,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry011_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry011
$27,12,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry012_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry012
$27,13,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry013_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry013
$27,14,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry014_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry014
$27,15,$B4BACB,EveFamilyRomanceDialogueBranch_ScriptControlRow_G27_Entry015_TargetB4BACB,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EBCluster::ScriptControlEntry,TableDrivenEventScript_EBCluster_ScriptControlEntry_Entry015
$2B,1,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry001_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry001
$2B,2,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry002_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry002
$2B,3,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry003_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry003
$2B,4,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry004_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry004
$2B,5,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry005_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry005
$2B,6,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry006_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry006
$2B,7,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry007_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry007
$2B,8,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry008_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry008
$2B,9,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry009_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry009
$2B,10,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry010_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry010
$2B,11,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry011_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry011
$2B,12,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry012_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry012
$2B,13,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry013_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry013
$2B,14,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry014_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry014
$2B,15,$B4C548,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2B_Entry015_TargetB4C548,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_68Cluster::ScriptControlEntry,TableDrivenEventScript_68Cluster_ScriptControlEntry_Entry015
$2C,1,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry001_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry001
$2C,2,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry002_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry002
$2C,3,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry003_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry003
$2C,4,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry004_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry004
$2C,5,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry005_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry005
$2C,6,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry006_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry006
$2C,7,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry007_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry007
$2C,8,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry008_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry008
$2C,9,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry009_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry009
$2C,10,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry010_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry010
$2C,11,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry011_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry011
$2C,12,$B4C584,EveFamilyRomanceDialogueBranch_ScriptControlRow_G2C_Entry012_TargetB4C584,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_A4Cluster::ScriptControlEntry,TableDrivenEventScript_A4Cluster_ScriptControlEntry_Entry012
